Product_name,Ratings,Reviews,stars,Current_Price,MRP,Processor,RAM,Storage,Image_URL
Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U,0,0,0,₹74798,₹104890,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/9/t/p/yoga-6-thin-and-light-laptop-lenovo-original-imag7whgyvbhytf2.jpeg?q=70
acer Predator Helios 300 Core i7 11th Gen,54,7,4.5,₹129990,₹149990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/b/u/m/na-gaming-laptop-acer-original-imag6h7gsyzcpwrb.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,67,9,4.1,₹54990,₹112608,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
ASUS Core i7 11th Gen,0,0,0,₹93500,₹115000,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0tweq80/computer/t/9/f/tuf-gaming-f17-gaming-laptop-asus-original-imagcj8mnwg26au2.jpeg?q=70
HP OMEN Core i7 12th Gen,0,0,0,₹155490,0,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
Lenovo Legion Core i5 9th Gen,139,17,4.3,₹65990,₹86690,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/k9pynww0/computer/y/k/z/lenovo-legion-y540-gaming-laptop-original-imafrggru5fzzgyq.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,1226,144,4.3,₹52130,₹54999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
MSI Katana GF66 Core i7 11th Gen,0,0,0,₹94990,₹117990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/i/a/2/msi-gf66-11ud-476in-gaming-laptop-msi-original-imagbn2ga6vyp3s8.jpeg?q=70
HP Spectre Folio Core i7 10th Gen,0,0,0,₹239759,0,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/c/e/n/-original-imagbn2bakfzk3qx.jpeg?q=70
HP HP Pavilion Core i5 11th Gen,392,40,4.5,₹71990,₹72536,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kpft18w0/computer/c/a/q/na-thin-and-light-laptop-hp-original-imag3zdbyrwnp9sr.jpeg?q=70
